Country,State,City,Station,Latitude,Longitude,Last Update,Pollutant,Min,Max,Avg,AQI,Predominant Parameter
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,20-11-2023 12:00:00,SO2,1.0,9.0,6.0,332.0,PM2.5
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,20-11-2023 12:00:00,CO,20.0,104.0,83.0,332.0,PM2.5
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,20-11-2023 12:00:00,OZONE,8.0,74.0,17.0,332.0,PM2.5
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",28.636429,77.201067,20-11-2023 12:00:00,PM2.5,110.0,473.0,336.0,336.0,PM2.5
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",28.636429,77.201067,20-11-2023 12:00:00,PM10,113.0,417.0,210.0,336.0,PM2.5
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",28.636429,77.201067,20-11-2023 12:00:00,NO2,52.0,81.0,66.0,336.0,PM2.5
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",28.636429,77.201067,20-11-2023 12:00:00,NH3,17.0,20.0,18.0,336.0,PM2.5
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",28.636429,77.201067,20-11-2023 12:00:00,SO2,1.0,8.0,5.0,336.0,PM2.5
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",28.636429,77.201067,20-11-2023 12:00:00,CO,5.0,105.0,75.0,336.0,PM2.5
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",28.636429,77.201067,20-11-2023 12:00:00,OZONE,2.0,29.0,16.0,336.0,PM2.5
India,Delhi,Delhi,"Mundka, Delhi - DPCC",28.684678,77.076574,20-11-2023 12:00:00,PM2.5,302.0,500.0,384.0,384.0,PM2.5
India,Delhi,Delhi,"Mundka, Delhi - DPCC",28.684678,77.076574,20-11-2023 12:00:00,PM10,157.0,500.0,324.0,384.0,PM2.5
India,Delhi,Delhi,"Mundka, Delhi - DPCC",28.684678,77.076574,20-11-2023 12:00:00,NO2,29.0,143.0,78.0,384.0,PM2.5
India,Delhi,Delhi,"Mundka, Delhi - DPCC",28.684678,77.076574,20-11-2023 12:00:00,NH3,6.0,12.0,9.0,384.0,PM2.5
India,Delhi,Delhi,"Mundka, Delhi - DPCC",28.684678,77.076574,20-11-2023 12:00:00,SO2,11.0,22.0,16.0,384.0,PM2.5
India,Delhi,Delhi,"Mundka, Delhi - DPCC",28.684678,77.076574,20-11-2023 12:00:00,CO,28.0,149.0,83.0,384.0,PM2.5
India,Delhi,Delhi,"Mundka, Delhi - DPCC",28.684678,77.076574,20-11-2023 12:00:00,OZONE,6.0,70.0,13.0,384.0,PM2.5
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,20-11-2023 12:00:00,PM2.5,253.0,416.0,345.0,345.0,PM2.5
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,20-11-2023 12:00:00,PM10,155.0,364.0,252.0,345.0,PM2.5
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,20-11-2023 12:00:00,NO2,20.0,81.0,52.0,345.0,PM2.5
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,20-11-2023 12:00:00,NH3,11.0,23.0,17.0,345.0,PM2.5
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,20-11-2023 12:00:00,SO2,14.0,23.0,18.0,345.0,PM2.5
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,20-11-2023 12:00:00,CO,38.0,120.0,89.0,345.0,PM2.5
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,20-11-2023 12:00:00,OZONE,14.0,82.0,23.0,345.0,PM2.5
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",28.570173,76.933762,20-11-2023 12:00:00,PM2.5,240.0,385.0,326.0,326.0,PM2.5
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",28.570173,76.933762,20-11-2023 12:00:00,PM10,129.0,279.0,182.0,326.0,PM2.5
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",28.570173,76.933762,20-11-2023 12:00:00,NO2,8.0,38.0,22.0,326.0,PM2.5
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",28.570173,76.933762,20-11-2023 12:00:00,NH3,20.0,25.0,22.0,326.0,PM2.5
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",28.570173,76.933762,20-11-2023 12:00:00,SO2,2.0,6.0,4.0,326.0,PM2.5
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",28.570173,76.933762,20-11-2023 12:00:00,CO,25.0,82.0,68.0,326.0,PM2.5
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",28.570173,76.933762,20-11-2023 12:00:00,OZONE,1.0,82.0,1.0,326.0,PM2.5
India,Delhi,Delhi,"Narela, Delhi - DPCC",28.822836,77.101981,20-11-2023 12:00:00,PM2.5,297.0,432.0,374.0,374.0,PM2.5
India,Delhi,Delhi,"Narela, Delhi - DPCC",28.822836,77.101981,20-11-2023 12:00:00,PM10,168.0,421.0,322.0,374.0,PM2.5
India,Delhi,Delhi,"Narela, Delhi - DPCC",28.822836,77.101981,20-11-2023 12:00:00,NO2,17.0,93.0,52.0,374.0,PM2.5
India,Delhi,Delhi,"Narela, Delhi - DPCC",28.822836,77.101981,20-11-2023 12:00:00,NH3,7.0,14.0,10.0,374.0,PM2.5
India,Delhi,Delhi,"Narela, Delhi - DPCC",28.822836,77.101981,20-11-2023 12:00:00,SO2,1.0,11.0,4.0,374.0,PM2.5
India,Delhi,Delhi,"Narela, Delhi - DPCC",28.822836,77.101981,20-11-2023 12:00:00,CO,5.0,119.0,61.0,374.0,PM2.5
India,Delhi,Delhi,"Narela, Delhi - DPCC",28.822836,77.101981,20-11-2023 12:00:00,OZONE,6.0,72.0,12.0,374.0,PM2.5
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,20-11-2023 12:00:00,PM2.5,301.0,500.0,388.0,388.0,PM2.5
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,20-11-2023 12:00:00,PM10,152.0,445.0,281.0,388.0,PM2.5
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,20-11-2023 12:00:00,NO2,28.0,224.0,94.0,388.0,PM2.5
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,20-11-2023 12:00:00,NH3,12.0,25.0,16.0,388.0,PM2.5
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,20-11-2023 12:00:00,SO2,7.0,19.0,13.0,388.0,PM2.5
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,20-11-2023 12:00:00,CO,2.0,132.0,63.0,388.0,PM2.5
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,20-11-2023 12:00:00,OZONE,2.0,252.0,9.0,388.0,PM2.5
India,Delhi,Delhi,"New Moti Bagh, Delhi - MHUA",28.57834,77.184,20-11-2023 12:00:00,PM2.5,302.0,456.0,346.0,346.0,PM2.5
India,Delhi,Delhi,"New Moti Bagh, Delhi - MHUA",28.57834,77.184,20-11-2023 12:00:00,NO2,1.0,16.0,6.0,346.0,PM2.5
India,Delhi,Delhi,"New Moti Bagh, Delhi - MHUA",28.57834,77.184,20-11-2023 12:00:00,CO,36.0,141.0,127.0,346.0,PM2.5
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",28.6573814,77.1585447,20-11-2023 12:00:00,PM2.5,239.0,424.0,341.0,341.0,PM2.5
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",28.6573814,77.1585447,20-11-2023 12:00:00,PM10,121.0,409.0,246.0,341.0,PM2.5
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",28.6573814,77.1585447,20-11-2023 12:00:00,NO2,25.0,61.0,39.0,341.0,PM2.5
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",28.6573814,77.1585447,20-11-2023 12:00:00,CO,68.0,120.0,112.0,341.0,PM2.5
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",28.6573814,77.1585447,20-11-2023 12:00:00,OZONE,14.0,67.0,20.0,341.0,PM2.5
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.530785,77.271255,20-11-2023 12:00:00,PM2.5,233.0,444.0,370.0,370.0,PM2.5
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.530785,77.271255,20-11-2023 12:00:00,PM10,146.0,431.0,319.0,370.0,PM2.5
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.530785,77.271255,20-11-2023 12:00:00,NO2,33.0,184.0,94.0,370.0,PM2.5
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.530785,77.271255,20-11-2023 12:00:00,NH3,7.0,18.0,13.0,370.0,PM2.5
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.530785,77.271255,20-11-2023 12:00:00,SO2,8.0,26.0,14.0,370.0,PM2.5
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.530785,77.271255,20-11-2023 12:00:00,CO,14.0,179.0,96.0,370.0,PM2.5
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.530785,77.271255,20-11-2023 12:00:00,OZONE,4.0,74.0,17.0,370.0,PM2.5
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",28.623763,77.287209,20-11-2023 12:00:00,PM2.5,237.0,500.0,377.0,377.0,PM2.5
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",28.623763,77.287209,20-11-2023 12:00:00,PM10,144.0,500.0,322.0,377.0,PM2.5
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",28.623763,77.287209,20-11-2023 12:00:00,NO2,15.0,144.0,79.0,377.0,PM2.5
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",28.623763,77.287209,20-11-2023 12:00:00,NH3,7.0,10.0,9.0,377.0,PM2.5
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",28.623763,77.287209,20-11-2023 12:00:00,SO2,7.0,22.0,16.0,377.0,PM2.5
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",28.623763,77.287209,20-11-2023 12:00:00,CO,40.0,148.0,105.0,377.0,PM2.5
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",28.623763,77.287209,20-11-2023 12:00:00,OZONE,13.0,115.0,58.0,377.0,PM2.5
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023,20-11-2023 12:00:00,PM2.5,293.0,500.0,410.0,410.0,PM2.5
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023,20-11-2023 12:00:00,PM10,145.0,481.0,336.0,410.0,PM2.5
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023,20-11-2023 12:00:00,NO2,60.0,187.0,116.0,410.0,PM2.5
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023,20-11-2023 12:00:00,NH3,5.0,9.0,7.0,410.0,PM2.5
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023,20-11-2023 12:00:00,SO2,,,,410.0,PM2.5
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023,20-11-2023 12:00:00,CO,2.0,132.0,33.0,410.0,PM2.5
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023,20-11-2023 12:00:00,OZONE,15.0,41.0,29.0,410.0,PM2.5
India,Delhi,Delhi,"Pusa, Delhi - DPCC",28.639652,77.146275,20-11-2023 12:00:00,PM2.5,260.0,438.0,334.0,334.0,PM2.5
India,Delhi,Delhi,"Pusa, Delhi - DPCC",28.639652,77.146275,20-11-2023 12:00:00,PM10,157.0,432.0,231.0,334.0,PM2.5
India,Delhi,Delhi,"Pusa, Delhi - DPCC",28.639652,77.146275,20-11-2023 12:00:00,NO2,33.0,122.0,48.0,334.0,PM2.5
India,Delhi,Delhi,"Pusa, Delhi - DPCC",28.639652,77.146275,20-11-2023 12:00:00,NH3,4.0,12.0,6.0,334.0,PM2.5
India,Delhi,Delhi,"Pusa, Delhi - DPCC",28.639652,77.146275,20-11-2023 12:00:00,SO2,5.0,15.0,8.0,334.0,PM2.5
India,Delhi,Delhi,"Pusa, Delhi - DPCC",28.639652,77.146275,20-11-2023 12:00:00,CO,16.0,110.0,97.0,334.0,PM2.5
India,Delhi,Delhi,"Pusa, Delhi - DPCC",28.639652,77.146275,20-11-2023 12:00:00,OZONE,3.0,17.0,4.0,334.0,PM2.5
India,Delhi,Delhi,"Pusa, Delhi - IMD",28.63611,77.173332,20-11-2023 12:00:00,PM2.5,185.0,436.0,314.0,314.0,PM2.5
India,Delhi,Delhi,"Pusa, Delhi - IMD",28.63611,77.173332,20-11-2023 12:00:00,PM10,120.0,342.0,193.0,314.0,PM2.5
India,Delhi,Delhi,"Pusa, Delhi - IMD",28.63611,77.173332,20-11-2023 12:00:00,NO2,23.0,106.0,71.0,314.0,PM2.5
India,Delhi,Delhi,"Pusa, Delhi - IMD",28.63611,77.173332,20-11-2023 12:00:00,CO,72.0,126.0,121.0,314.0,PM2.5
India,Delhi,Delhi,"Pusa, Delhi - IMD",28.63611,77.173332,20-11-2023 12:00:00,OZONE,26.0,43.0,35.0,314.0,PM2.5
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",28.563262,77.186937,20-11-2023 12:00:00,PM2.5,273.0,465.0,354.0,354.0,PM2.5
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",28.563262,77.186937,20-11-2023 12:00:00,PM10,157.0,423.0,246.0,354.0,PM2.5
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",28.563262,77.186937,20-11-2023 12:00:00,NO2,24.0,179.0,65.0,354.0,PM2.5
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",28.563262,77.186937,20-11-2023 12:00:00,NH3,6.0,9.0,7.0,354.0,PM2.5
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",28.563262,77.186937,20-11-2023 12:00:00,SO2,2.0,48.0,26.0,354.0,PM2.5
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",28.563262,77.186937,20-11-2023 12:00:00,CO,30.0,101.0,101.0,354.0,PM2.5
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",28.563262,77.186937,20-11-2023 12:00:00,OZONE,8.0,159.0,54.0,354.0,PM2.5
India,Delhi,Delhi,"Rohini, Delhi - DPCC",28.732528,77.11992,20-11-2023 12:00:00,PM2.5,293.0,492.0,392.0,392.0,PM2.5
India,Delhi,Delhi,"Rohini, Delhi - DPCC",28.732528,77.11992,20-11-2023 12:00:00,PM10,156.0,459.0,345.0,392.0,PM2.5
India,Delhi,Delhi,"Rohini, Delhi - DPCC",28.732528,77.11992,20-11-2023 12:00:00,NO2,14.0,79.0,50.0,392.0,PM2.5
India,Delhi,Delhi,"Rohini, Delhi - DPCC",28.732528,77.11992,20-11-2023 12:00:00,NH3,20.0,28.0,24.0,392.0,PM2.5
India,Delhi,Delhi,"Rohini, Delhi - DPCC",28.732528,77.11992,20-11-2023 12:00:00,SO2,2.0,12.0,5.0,392.0,PM2.5
India,Delhi,Delhi,"Rohini, Delhi - DPCC",28.732528,77.11992,20-11-2023 12:00:00,CO,42.0,151.0,106.0,392.0,PM2.5
India,Delhi,Delhi,"Rohini, Delhi - DPCC",28.732528,77.11992,20-11-2023 12:00:00,OZONE,5.0,83.0,40.0,392.0,PM2.5
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",28.6514781,77.1473105,20-11-2023 12:00:00,PM2.5,176.0,500.0,355.0,355.0,PM2.5
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",28.6514781,77.1473105,20-11-2023 12:00:00,PM10,132.0,500.0,335.0,355.0,PM2.5
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",28.6514781,77.1473105,20-11-2023 12:00:00,NO2,51.0,104.0,74.0,355.0,PM2.5
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",28.6514781,77.1473105,20-11-2023 12:00:00,NH3,2.0,75.0,40.0,355.0,PM2.5
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",28.6514781,77.1473105,20-11-2023 12:00:00,SO2,6.0,76.0,26.0,355.0,PM2.5
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",28.6514781,77.1473105,20-11-2023 12:00:00,CO,32.0,103.0,57.0,355.0,PM2.5
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",28.6514781,77.1473105,20-11-2023 12:00:00,OZONE,11.0,66.0,20.0,355.0,PM2.5
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",28.5504249,77.2159377,20-11-2023 12:00:00,PM2.5,273.0,448.0,368.0,368.0,PM2.5
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",28.5504249,77.2159377,20-11-2023 12:00:00,PM10,154.0,436.0,318.0,368.0,PM2.5
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",28.5504249,77.2159377,20-11-2023 12:00:00,NO2,33.0,38.0,35.0,368.0,PM2.5
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",28.5504249,77.2159377,20-11-2023 12:00:00,NH3,6.0,7.0,7.0,368.0,PM2.5
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",28.5504249,77.2159377,20-11-2023 12:00:00,SO2,34.0,49.0,42.0,368.0,PM2.5
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",28.5504249,77.2159377,20-11-2023 12:00:00,CO,22.0,122.0,114.0,368.0,PM2.5
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",28.5504249,77.2159377,20-11-2023 12:00:00,OZONE,8.0,76.0,24.0,368.0,PM2.5
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",28.710508,77.249485,20-11-2023 12:00:00,PM2.5,253.0,427.0,362.0,362.0,PM2.5
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",28.710508,77.249485,20-11-2023 12:00:00,PM10,145.0,418.0,275.0,362.0,PM2.5
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",28.710508,77.249485,20-11-2023 12:00:00,NO2,19.0,69.0,36.0,362.0,PM2.5
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",28.710508,77.249485,20-11-2023 12:00:00,NH3,7.0,7.0,7.0,362.0,PM2.5
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",28.710508,77.249485,20-11-2023 12:00:00,SO2,1.0,11.0,4.0,362.0,PM2.5
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",28.710508,77.249485,20-11-2023 12:00:00,CO,2.0,106.0,28.0,362.0,PM2.5
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",28.710508,77.249485,20-11-2023 12:00:00,OZONE,4.0,96.0,12.0,362.0,PM2.5
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.531346,77.190156,20-11-2023 12:00:00,PM2.5,237.0,378.0,318.0,318.0,PM2.5
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.531346,77.190156,20-11-2023 12:00:00,PM10,129.0,263.0,171.0,318.0,PM2.5
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.531346,77.190156,20-11-2023 12:00:00,NO2,3.0,81.0,24.0,318.0,PM2.5
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.531346,77.190156,20-11-2023 12:00:00,NH3,5.0,12.0,8.0,318.0,PM2.5
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.531346,77.190156,20-11-2023 12:00:00,SO2,6.0,50.0,14.0,318.0,PM2.5
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.531346,77.190156,20-11-2023 12:00:00,CO,30.0,105.0,77.0,318.0,PM2.5
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.531346,77.190156,20-11-2023 12:00:00,OZONE,3.0,39.0,14.0,318.0,PM2.5
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,20-11-2023 12:00:00,PM2.5,65.0,361.0,165.0,282.0,PM10
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,20-11-2023 12:00:00,PM10,135.0,418.0,282.0,282.0,PM10
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,20-11-2023 12:00:00,NO2,13.0,74.0,42.0,282.0,PM10
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,20-11-2023 12:00:00,NH3,9.0,14.0,11.0,282.0,PM10
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,20-11-2023 12:00:00,SO2,3.0,10.0,6.0,282.0,PM10
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,20-11-2023 12:00:00,CO,10.0,153.0,76.0,282.0,PM10
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,20-11-2023 12:00:00,OZONE,5.0,21.0,7.0,282.0,PM10
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",28.699793,77.165453,20-11-2023 12:00:00,PM2.5,297.0,500.0,398.0,398.0,PM2.5
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",28.699793,77.165453,20-11-2023 12:00:00,PM10,185.0,500.0,353.0,398.0,PM2.5
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",28.699793,77.165453,20-11-2023 12:00:00,NO2,7.0,34.0,20.0,398.0,PM2.5
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",28.699793,77.165453,20-11-2023 12:00:00,SO2,8.0,33.0,15.0,398.0,PM2.5
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",28.699793,77.165453,20-11-2023 12:00:00,CO,5.0,170.0,116.0,398.0,PM2.5
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",28.699793,77.165453,20-11-2023 12:00:00,OZONE,4.0,68.0,12.0,398.0,PM2.5
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23.107969,72.574648,20-11-2023 12:00:00,PM2.5,73.0,203.0,114.0,114.0,PM2.5
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23.107969,72.574648,20-11-2023 12:00:00,PM10,88.0,134.0,112.0,114.0,PM2.5
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23.107969,72.574648,20-11-2023 12:00:00,NO2,11.0,12.0,12.0,114.0,PM2.5
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23.107969,72.574648,20-11-2023 12:00:00,NH3,2.0,2.0,2.0,114.0,PM2.5
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23.107969,72.574648,20-11-2023 12:00:00,SO2,2.0,5.0,3.0,114.0,PM2.5
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23.107969,72.574648,20-11-2023 12:00:00,CO,12.0,60.0,32.0,114.0,PM2.5
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23.107969,72.574648,20-11-2023 12:00:00,OZONE,24.0,32.0,28.0,114.0,PM2.5
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",22.977134,72.553024,20-11-2023 12:00:00,PM2.5,108.0,287.0,176.0,176.0,PM2.5
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",22.977134,72.553024,20-11-2023 12:00:00,PM10,120.0,176.0,141.0,176.0,PM2.5
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",22.977134,72.553024,20-11-2023 12:00:00,NO2,10.0,11.0,10.0,176.0,PM2.5
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",22.977134,72.553024,20-11-2023 12:00:00,NH3,3.0,3.0,3.0,176.0,PM2.5
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",22.977134,72.553024,20-11-2023 12:00:00,SO2,11.0,11.0,11.0,176.0,PM2.5
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",22.977134,72.553024,20-11-2023 12:00:00,CO,7.0,15.0,10.0,176.0,PM2.5
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",22.977134,72.553024,20-11-2023 12:00:00,OZONE,31.0,71.0,32.0,176.0,PM2.5
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23.002657,72.591912,20-11-2023 12:00:00,PM2.5,100.0,287.0,187.0,187.0,PM2.5
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23.002657,72.591912,20-11-2023 12:00:00,PM10,99.0,168.0,133.0,187.0,PM2.5
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23.002657,72.591912,20-11-2023 12:00:00,NO2,11.0,118.0,45.0,187.0,PM2.5
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23.002657,72.591912,20-11-2023 12:00:00,SO2,8.0,97.0,21.0,187.0,PM2.5
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23.002657,72.591912,20-11-2023 12:00:00,CO,28.0,94.0,64.0,187.0,PM2.5
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23.002657,72.591912,20-11-2023 12:00:00,OZONE,11.0,90.0,52.0,187.0,PM2.5
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",23.020509,72.579261,20-11-2023 12:00:00,PM2.5,48.0,97.0,66.0,93.0,PM10
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",23.020509,72.579261,20-11-2023 12:00:00,PM10,74.0,122.0,93.0,93.0,PM10
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",23.020509,72.579261,20-11-2023 12:00:00,NO2,7.0,22.0,9.0,93.0,PM10
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",23.020509,72.579261,20-11-2023 12:00:00,NH3,2.0,3.0,2.0,93.0,PM10
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",23.020509,72.579261,20-11-2023 12:00:00,SO2,1.0,3.0,1.0,93.0,PM10
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",23.020509,72.579261,20-11-2023 12:00:00,CO,12.0,104.0,29.0,93.0,PM10
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",23.020509,72.579261,20-11-2023 12:00:00,OZONE,1.0,24.0,11.0,93.0,PM10
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",23.016834,72.625775,20-11-2023 12:00:00,PM2.5,82.0,273.0,152.0,152.0,PM2.5
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",23.016834,72.625775,20-11-2023 12:00:00,PM10,112.0,187.0,141.0,152.0,PM2.5
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",23.016834,72.625775,20-11-2023 12:00:00,NO2,2.0,4.0,3.0,152.0,PM2.5
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",23.016834,72.625775,20-11-2023 12:00:00,NH3,3.0,8.0,5.0,152.0,PM2.5
